Chromosome,Arm,Band,Abnormality,CaseCount,Type,Morph_code
18,q,21,add,3,unbalanced,1302
18,q,21,t,2,balanced,2415
18,q,21,t,2,balanced,1901
18,q,21,t,2,balanced,1840
18,q,21,t,5,balanced,1810
18,q,21,t,3,balanced,1820
18,q,21,t,2,balanced,1822
18,q,21,t,2,balanced,1108
18,q,21,t,5,balanced,1802
18,q,21,t,7,balanced,1812
18,q,21,t,10,balanced,1812
18,q,21,t,4,balanced,1812
18,q,21,t,3,balanced,1812
18,q,21,t,2,balanced,1810
18,q,21,t,63,balanced,1602
18,q,21,t,4,balanced,1702
18,q,21,t,161,balanced,1801
18,q,21,t,139,balanced,1802
18,q,21,t,4,balanced,1808
18,q,21,t,983,balanced,1810
18,q,21,t,2,balanced,1812
18,q,21,t,3,balanced,1814
18,q,21,t,4,balanced,1816
18,q,21,t,295,balanced,1820
18,q,21,t,71,balanced,1822
18,q,21,add,2,unbalanced,3111
18,q,12,add,2,unbalanced,1602
18,q,21,add,3,unbalanced,3121
18,q,12,add,2,unbalanced,1101
18,q,11,der,2,unbalanced,1802
18,q,11,der,2,unbalanced,1104
18,q,11,der,2,unbalanced,1602
18,q,11,der,2,unbalanced,1602
18,q,11,der,3,unbalanced,1802
18,q,11,der,2,unbalanced,1101
18,q,11,der,3,unbalanced,1101
18,q,11,der,6,unbalanced,1802
18,q,11,der,2,unbalanced,1810
18,p,11,der,3,unbalanced,1103
18,p,11,der,2,unbalanced,1101
18,p,11,der,3,unbalanced,1702
18,p,11,der,2,unbalanced,1835
18,p,11,der,2,unbalanced,1814
18,p,11,der,6,unbalanced,1802
18,p,11,der,2,unbalanced,6011
18,p,11,der,2,unbalanced,1402
18,p,11,der,2,unbalanced,1802
18,p,11,der,2,unbalanced,1202
18,p,11,der,5,unbalanced,1802
18,q,11,der,2,unbalanced,1101
18,p,11,der,2,unbalanced,1101
18,p,11,der,5,unbalanced,1202
18,q,11,der,8,unbalanced,8522
18,q,11,der,2,unbalanced,1702
18,q,11,der,3,unbalanced,1802
18,q,11,der,2,unbalanced,1104
18,q,11,der,17,unbalanced,8522
18,p,11,dic,4,unbalanced,1802
18,q,11,del,3,unbalanced,1101
18,p,11,dic,4,unbalanced,1602
18,q,11,del,2,unbalanced,8522
18,p,11,del,3,unbalanced,8710
18,p,11,add,2,unbalanced,2005
18,p,11,add,2,unbalanced,3102
18,p,11,add,2,unbalanced,3111
18,p,11,add,2,unbalanced,3111
18,p,11,add,5,unbalanced,3111
18,p,11,add,5,unbalanced,3111
18,p,11,add,2,unbalanced,3121
18,p,11,add,3,unbalanced,3121
18,p,11,add,3,unbalanced,3903
18,p,11,add,2,unbalanced,3905
18,p,11,add,5,unbalanced,5104
18,p,11,add,2,unbalanced,5211
18,p,11,add,2,unbalanced,8137
18,p,11,add,2,unbalanced,8310
18,p,11,add,3,unbalanced,8541
18,p,11,add,2,unbalanced,8710
18,q,11,add,2,unbalanced,1501
18,q,11,add,2,unbalanced,1820
18,p,11,del,4,unbalanced,1101
18,p,11,del,2,unbalanced,1104
18,p,11,del,2,unbalanced,1107
18,p,11,del,3,unbalanced,1202
18,p,11,del,2,unbalanced,1501
18,p,11,del,9,unbalanced,1602
18,p,11,del,2,unbalanced,1810
18,p,11,del,4,unbalanced,3111
18,p,11,del,2,unbalanced,3111
18,p,11,del,2,unbalanced,5109
18,p,11,del,2,unbalanced,6011
18,p,11,del,3,unbalanced,9010
18,p,11,add,2,unbalanced,2003
18,p,11,dic,2,unbalanced,1602
18,p,11,dic,2,unbalanced,1602
18,q,23,add,19,unbalanced,1820
18,q,23,add,3,unbalanced,1822
18,q,23,add,3,unbalanced,1901
18,q,23,add,3,unbalanced,1922
18,q,23,add,3,unbalanced,3105
18,q,23,add,2,unbalanced,3111
18,q,23,add,2,unbalanced,3111
18,q,23,add,3,unbalanced,3111
18,q,23,add,2,unbalanced,3111
18,q,23,add,2,unbalanced,3902
18,q,23,add,4,unbalanced,5104
18,q,23,add,2,unbalanced,5220
18,q,23,add,3,unbalanced,6011
18,q,23,add,2,unbalanced,8310
18,q,23,add,2,unbalanced,8319
18,q,23,add,2,unbalanced,8516
18,q,23,add,4,unbalanced,8710
18,q,23,del,3,unbalanced,1101
18,q,23,del,3,unbalanced,1101
18,q,23,del,2,unbalanced,1101
18,q,23,del,2,unbalanced,1808
18,q,23,der,2,unbalanced,1702
18,q,23,der,7,unbalanced,1702
18,q,23,der,2,unbalanced,1810
18,q,23,der,2,unbalanced,1822
18,q,23,der,2,unbalanced,1602
18,q,23,der,2,unbalanced,1101
18,q,23,der,2,unbalanced,1101
18,q,12,add,2,unbalanced,1501
18,q,23,add,11,unbalanced,1810
18,p,11,dic,2,unbalanced,1101
18,q,23,add,8,unbalanced,1808
18,q,23,add,8,unbalanced,1802
18,p,11,dic,2,unbalanced,1202
18,p,11,dic,10,unbalanced,1802
18,p,11,dup,2,unbalanced,1602
18,p,11,dup,2,unbalanced,1602
18,q,11,dup,2,unbalanced,1820
18,p,11,idic,4,unbalanced,1820
18,p,11,r,7,unbalanced,1101
18,q,11,r,7,unbalanced,1101
18,p,11,r,2,unbalanced,1101
18,p,11,r,3,unbalanced,1101
18,p,11,r,2,unbalanced,1101
18,p,11,r,2,unbalanced,1101
18,q,23,t,2,balanced,1101
18,q,23,t,2,balanced,1810
18,q,23,add,14,unbalanced,1101
18,q,23,add,2,unbalanced,1103
18,q,23,add,2,unbalanced,1104
18,q,23,add,2,unbalanced,1106
18,q,23,add,3,unbalanced,1107
18,q,23,add,3,unbalanced,1108
18,q,23,add,5,unbalanced,1112
18,q,23,add,2,unbalanced,1113
18,q,23,add,7,unbalanced,1501
18,q,23,add,2,unbalanced,1507
18,q,23,add,5,unbalanced,1509
18,q,23,add,13,unbalanced,1602
18,q,23,add,23,unbalanced,1702
18,q,23,add,2,unbalanced,1708
18,q,23,add,7,unbalanced,1801
18,q,23,add,2,unbalanced,1804
18,p,11,add,13,unbalanced,1926
18,p,11,der,2,unbalanced,1101
18,p,11,add,3,unbalanced,1822
18,p,11,add,14,unbalanced,1702
18,p,11,add,10,unbalanced,1602
18,p,11,add,3,unbalanced,1519
18,p,11,add,3,unbalanced,1505
18,p,11,add,9,unbalanced,1501
18,p,11,add,3,unbalanced,1403
18,p,11,add,5,unbalanced,1402
18,p,11,add,6,unbalanced,1202
18,p,11,add,7,unbalanced,1113
18,p,11,add,3,unbalanced,1112
18,p,11,add,14,unbalanced,1802
18,p,11,add,7,unbalanced,1107
18,p,11,add,4,unbalanced,1103
18,p,11,add,4,unbalanced,1102
18,p,11,add,25,unbalanced,1101
18,q,11,t,3,balanced,8522
18,q,11,t,141,balanced,8522
18,q,11,t,5,balanced,8522
18,q,11,t,4,balanced,8522
18,q,11,t,2,balanced,8522
18,q,11,t,5,balanced,8522
18,q,11,t,2,balanced,8522
18,p,11,add,3,unbalanced,1106
18,p,11,add,4,unbalanced,1808
18,p,11,add,11,unbalanced,1104
18,q,11,t,2,balanced,1602
18,p,11,add,16,unbalanced,1820
18,p,11,add,7,unbalanced,1810
18,q,11,t,2,balanced,8522
18,p,11,t,2,balanced,1505
18,p,11,add,2,unbalanced,1908
18,p,11,t,2,balanced,1810
18,p,11,add,2,unbalanced,1812
18,q,11,t,2,balanced,1602
18,p,11,t,2,balanced,1802
18,q,11,t,2,balanced,1802
18,p,11,inv,2,balanced,1101
18,q,12,t,2,balanced,1602
18,p,11,t,2,balanced,1802
19,q,13,add,2,unbalanced,8031
19,q,13,add,6,unbalanced,8137
19,q,13,add,2,unbalanced,8125
19,q,13,add,2,unbalanced,8116
19,q,13,add,2,unbalanced,8304
19,q,13,add,4,unbalanced,8037
19,q,13,add,2,unbalanced,8734
19,q,13,add,2,unbalanced,5211
19,q,13,add,3,unbalanced,6011
19,q,13,add,2,unbalanced,6011
19,q,13,add,2,unbalanced,5220
19,q,13,add,3,unbalanced,5213
19,q,13,add,2,unbalanced,8307
19,q,13,add,10,unbalanced,5104
19,q,13,add,4,unbalanced,3905
19,q,13,add,5,unbalanced,3903
19,q,13,add,6,unbalanced,3902
19,q,13,add,3,unbalanced,8028
19,q,13,add,2,unbalanced,8310
19,q,13,add,13,unbalanced,8541
19,q,13,add,2,unbalanced,8322
19,q,13,add,2,unbalanced,8740
19,q,13,add,4,unbalanced,3199
19,q,13,r,2,unbalanced,1602
19,p,13,r,2,unbalanced,1602
19,p,13,hsr,2,unbalanced,1112
19,q,13,dic,2,unbalanced,8399
19,p,13,dic,3,unbalanced,8804
19,q,13,add,11,unbalanced,8310
19,q,13,dic,2,unbalanced,1101
19,p,13,dic,2,unbalanced,1101
19,q,13,add,14,unbalanced,8710
19,q,13,add,5,unbalanced,8622
19,q,13,add,2,unbalanced,8531
19,q,13,add,5,unbalanced,8522
19,q,13,add,9,unbalanced,8516
19,q,13,add,2,unbalanced,8325
19,q,13,dic,2,unbalanced,1101
19,q,13,add,3,unbalanced,3121
19,q,13,add,2,unbalanced,3003
19,q,13,add,5,unbalanced,3121
19,q,13,add,16,unbalanced,1802
19,q,13,add,13,unbalanced,1801
19,q,13,add,2,unbalanced,1710
19,q,13,add,3,unbalanced,1708
19,q,13,add,63,unbalanced,1702
19,q,13,add,31,unbalanced,1602
19,q,13,add,2,unbalanced,1521
19,q,13,add,3,unbalanced,1519
19,q,13,add,6,unbalanced,1509
19,q,13,add,15,unbalanced,1501
19,q,13,add,6,unbalanced,1808
19,q,13,add,10,unbalanced,1202
19,q,13,add,6,unbalanced,1112
19,q,13,add,3,unbalanced,1106
19,q,13,add,5,unbalanced,1104
19,q,13,add,5,unbalanced,1103
19,q,13,add,44,unbalanced,1101
19,q,13,add,4,unbalanced,1020
19,q,13,add,2,unbalanced,1101
19,p,13,add,2,unbalanced,1101
19,p,13,add,4,unbalanced,8813
19,p,13,add,2,unbalanced,8810
19,q,13,add,5,unbalanced,1113
19,q,13,add,20,unbalanced,1810
19,q,13,add,2,unbalanced,1814
19,q,13,add,4,unbalanced,1816
19,q,13,add,8,unbalanced,3121
19,q,13,add,3,unbalanced,3121
19,q,13,add,24,unbalanced,3111
19,q,13,add,14,unbalanced,3111
19,q,13,add,8,unbalanced,3111
19,q,13,add,5,unbalanced,3111
19,q,13,add,15,unbalanced,3111
19,q,13,add,10,unbalanced,3111
19,q,13,add,4,unbalanced,3107
19,q,13,add,3,unbalanced,3104
19,q,13,add,2,unbalanced,3102
19,q,13,add,3,unbalanced,3031
19,q,13,der,2,unbalanced,1101
19,q,13,add,3,unbalanced,2005
19,q,13,add,2,unbalanced,2003
19,q,13,add,5,unbalanced,1926
19,q,13,add,3,unbalanced,1922
19,q,13,add,3,unbalanced,1908
19,q,13,add,7,unbalanced,1906
19,q,13,add,3,unbalanced,1901
19,q,13,add,2,unbalanced,1830
19,q,13,add,2,unbalanced,1822
19,q,13,add,63,unbalanced,1820
19,q,13,add,3,unbalanced,3121
19,p,13,der,2,unbalanced,1602
19,p,13,der,2,unbalanced,1108
19,p,13,der,3,unbalanced,1602
19,q,13,del,4,unbalanced,1820
19,q,13,der,2,unbalanced,8810
19,p,13,der,2,unbalanced,1112
19,p,13,der,2,unbalanced,1602
19,p,13,der,3,unbalanced,1702
19,p,13,der,2,unbalanced,8804
19,q,13,der,6,unbalanced,1702
19,p,13,der,3,unbalanced,1602
19,p,13,der,4,unbalanced,1702
19,q,13,der,7,unbalanced,1702
19,p,13,der,2,unbalanced,8810
19,q,13,der,2,unbalanced,5211
19,p,13,der,18,unbalanced,1602
19,p,13,der,2,unbalanced,8622
19,q,13,der,2,unbalanced,1101
19,q,13,der,7,unbalanced,1702
19,p,13,der,2,unbalanced,1602
19,p,13,der,3,unbalanced,1020
19,p,13,der,313,unbalanced,1602
19,p,13,der,2,unbalanced,1810
19,p,13,der,5,unbalanced,1822
19,q,13,der,6,unbalanced,1602
19,p,13,der,2,unbalanced,1101
19,p,13,der,2,unbalanced,1810
19,p,13,der,2,unbalanced,1810
19,q,13,der,2,unbalanced,8710
19,q,13,del,2,unbalanced,3135
19,q,13,del,3,unbalanced,5104
19,q,13,del,2,unbalanced,8710
19,q,13,del,2,unbalanced,1602
19,q,13,del,2,unbalanced,1602
19,p,13,der,2,unbalanced,1101
19,p,13,der,2,unbalanced,1108
19,p,13,der,2,unbalanced,1403
19,p,13,der,2,unbalanced,1507
19,q,13,der,2,unbalanced,1113
19,p,13,add,5,unbalanced,8804
19,p,13,der,2,unbalanced,1602
19,q,13,der,2,unbalanced,1820
19,p,13,der,2,unbalanced,1820
19,q,13,der,2,unbalanced,1820
19,p,13,der,6,unbalanced,3111
19,q,13,der,6,unbalanced,3111
19,p,13,der,2,unbalanced,8137
19,q,13,der,2,unbalanced,8137
19,p,13,der,2,unbalanced,8310
19,q,13,der,2,unbalanced,8310
19,p,13,der,2,unbalanced,8710
19,q,13,der,4,unbalanced,1802
19,q,13,der,2,unbalanced,1820
19,p,13,der,2,unbalanced,1602
19,p,13,der,2,unbalanced,1702
19,q,13,der,2,unbalanced,1702
19,q,13,der,2,unbalanced,3111
19,p,13,der,2,unbalanced,1113
19,q,13,der,2,unbalanced,1113
19,q,13,der,2,unbalanced,3121
19,p,13,der,3,unbalanced,1702
19,p,13,der,2,unbalanced,1820
19,p,13,der,2,unbalanced,3111
19,q,13,der,3,unbalanced,1602
19,p,13,der,3,unbalanced,1101
19,p,13,der,3,unbalanced,1802
19,p,13,der,4,unbalanced,1109
19,p,13,der,2,unbalanced,1602
19,p,13,der,2,unbalanced,1802
19,q,13,der,5,unbalanced,1802
19,q,13,der,2,unbalanced,1202
19,p,13,der,2,unbalanced,5213
19,p,13,der,3,unbalanced,1101
19,p,13,der,2,unbalanced,1602
19,p,13,der,2,unbalanced,3111
19,q,13,der,2,unbalanced,1602
19,q,13,der,2,unbalanced,3111
19,p,13,der,6,unbalanced,1602
19,q,13,der,2,unbalanced,3111
19,p,13,der,2,unbalanced,8740
19,q,13,der,2,unbalanced,1802
19,q,13,der,2,unbalanced,1845
19,q,13,del,4,unbalanced,1810
19,q,13,del,4,unbalanced,1702
19,q,13,del,3,unbalanced,1602
19,q,13,del,3,unbalanced,1501
19,q,13,del,4,unbalanced,1101
19,p,13,del,8,unbalanced,1602
19,p,13,del,8,unbalanced,1602
19,p,13,del,4,unbalanced,3111
19,p,13,del,3,unbalanced,3111
19,p,13,del,7,unbalanced,1820
19,p,13,del,3,unbalanced,1802
19,p,13,del,2,unbalanced,1801
19,p,13,del,4,unbalanced,1602
19,p,13,del,2,unbalanced,1108
19,p,13,del,2,unbalanced,1101
19,q,13,add,2,unbalanced,9049
19,q,13,add,3,unbalanced,8813
19,q,13,add,3,unbalanced,8810
19,q,13,add,6,unbalanced,8804
19,q,13,add,2,unbalanced,8804
19,q,13,add,3,unbalanced,8743
19,p,13,der,2,unbalanced,3111
19,q,13,der,2,unbalanced,1702
19,p,13,add,2,unbalanced,8740
19,p,13,t,2,balanced,1101
19,p,13,add,2,unbalanced,8707
19,p,13,t,2,balanced,1602
19,q,13,t,2,balanced,1107
19,q,13,t,2,balanced,1101
19,p,13,t,166,balanced,1602
19,p,13,t,6,balanced,1501
19,p,13,t,2,balanced,1302
19,p,13,t,2,balanced,1203
19,p,13,t,5,balanced,1202
19,p,13,t,4,balanced,1112
19,p,13,t,19,balanced,1110
19,p,13,t,28,balanced,1109
19,p,13,t,30,balanced,1108
19,p,13,t,43,balanced,1107
19,p,13,t,26,balanced,1104
19,p,13,t,23,balanced,1103
19,p,13,t,8,balanced,1102
19,p,13,t,72,balanced,1101
19,p,13,t,18,balanced,1020
19,p,13,t,2,balanced,1010
19,p,13,t,7,balanced,3115
19,q,13,t,2,balanced,1202
19,p,13,t,2,balanced,1020
19,q,13,t,5,balanced,8899
19,p,13,t,7,balanced,1602
19,q,13,t,2,balanced,1104
19,p,11,add,2,unbalanced,1810
19,p,11,add,2,unbalanced,1101
19,q,11,t,2,balanced,1602
19,p,11,t,2,balanced,1602
19,p,13,r,2,unbalanced,8541
19,p,13,t,9,balanced,1602
19,q,13,t,3,balanced,1106
19,p,13,t,2,balanced,3103
19,q,13,t,2,balanced,1926
19,q,13,t,16,balanced,1820
19,q,13,t,5,balanced,1816
19,q,13,t,53,balanced,1814
19,q,13,t,2,balanced,1810
19,q,13,t,181,balanced,1802
19,q,13,t,13,balanced,1801
19,q,13,t,32,balanced,1602
19,p,13,t,12,balanced,1602
19,q,13,t,2,balanced,1802
19,q,13,t,4,balanced,1908
19,p,13,t,2,balanced,1802
19,p,13,t,2,balanced,1602
19,p,13,t,2,balanced,1702
19,p,11,add,5,unbalanced,1820
19,p,13,t,2,balanced,1926
19,q,13,t,2,balanced,1802
19,p,13,t,2,balanced,1810
19,p,13,t,204,balanced,1602
19,p,13,t,2,balanced,1602
19,q,13,t,6,balanced,1602
19,p,13,t,2,balanced,8804
19,p,13,t,10,balanced,1602
19,p,13,t,2,balanced,6011
19,q,13,inv,2,balanced,5104
19,p,13,inv,2,balanced,5104
19,q,13,inv,3,balanced,1818
19,p,13,inv,3,balanced,1818
19,q,12,del,2,unbalanced,8304
19,q,12,del,2,unbalanced,1602
19,q,12,add,2,unbalanced,5213
19,q,12,add,3,unbalanced,3903
19,q,12,add,2,unbalanced,3111
19,q,12,add,2,unbalanced,1822
19,q,12,add,2,unbalanced,1101
19,p,12,add,2,unbalanced,3121
19,q,12,t,3,balanced,1602
19,q,12,t,2,balanced,1602
19,p,13,t,6,balanced,1822
19,p,13,t,2,balanced,1602
19,q,13,t,3,balanced,1602
19,p,13,t,3,balanced,1108
19,p,13,t,4,balanced,1203
19,q,13,t,12,balanced,1203
19,p,13,t,12,balanced,1203
19,q,13,t,2,balanced,1203
19,q,13,t,3,balanced,1101
19,q,13,t,2,balanced,1109
19,q,13,t,2,balanced,1107
19,q,13,t,2,balanced,1101
19,p,13,t,2,balanced,1203
19,p,13,t,2,balanced,1108
19,q,13,t,2,balanced,1202
19,q,13,t,2,balanced,1602
19,q,13,t,2,balanced,9049
19,q,13,t,3,balanced,3003
19,q,13,t,7,balanced,8542
19,q,13,t,2,balanced,1820
19,q,13,t,2,balanced,3111
19,p,13,t,3,balanced,1602
19,q,13,t,2,balanced,9049
19,q,13,t,2,balanced,1801
19,q,13,t,2,balanced,1802
19,p,13,t,2,balanced,1602
19,p,13,add,7,unbalanced,8710
19,p,11,add,2,unbalanced,3111
19,p,11,add,2,unbalanced,8137
19,p,13,add,4,unbalanced,3111
19,p,13,add,2,unbalanced,3111
19,p,13,add,3,unbalanced,3111
19,p,13,add,4,unbalanced,3111
19,p,13,add,2,unbalanced,3102
19,p,13,add,2,unbalanced,3031
19,p,13,add,3,unbalanced,2410
19,p,13,add,3,unbalanced,2005
19,p,13,add,2,unbalanced,2003
19,p,13,add,4,unbalanced,2001
19,p,13,add,5,unbalanced,1926
19,p,13,add,3,unbalanced,1922
19,p,13,add,2,unbalanced,1910
19,p,13,add,5,unbalanced,1906
19,p,13,add,3,unbalanced,1902
19,p,13,add,2,unbalanced,1901
19,p,13,add,2,unbalanced,1830
19,p,13,add,2,unbalanced,1820
19,p,13,add,30,unbalanced,1820
19,p,13,add,8,unbalanced,1810
19,p,13,add,4,unbalanced,1808
19,p,13,add,9,unbalanced,3111
19,p,13,add,3,unbalanced,1804
19,p,13,add,8,unbalanced,3111
19,p,13,add,2,unbalanced,3111
19,p,13,add,2,unbalanced,8634
19,p,13,add,3,unbalanced,8622
19,p,13,add,7,unbalanced,8541
19,p,13,add,2,unbalanced,8516
19,p,13,add,2,unbalanced,8322
19,p,13,add,5,unbalanced,8310
19,p,13,add,8,unbalanced,8137
19,p,13,add,3,unbalanced,8037
19,p,13,add,2,unbalanced,8031
19,p,13,add,2,unbalanced,6011
19,p,13,add,2,unbalanced,5213
19,p,13,add,4,unbalanced,5213
19,p,13,add,4,unbalanced,5104
19,p,13,add,2,unbalanced,3905
19,p,13,add,2,unbalanced,3135
19,p,13,add,2,unbalanced,3131
19,p,13,add,3,unbalanced,3121
19,p,13,add,3,unbalanced,3121
19,p,13,add,3,unbalanced,3121
19,p,13,add,2,unbalanced,3121
19,p,13,add,2,unbalanced,3111
19,p,13,add,29,unbalanced,3111
19,p,11,add,2,unbalanced,3121
19,p,13,add,14,unbalanced,1802
19,p,13,add,37,unbalanced,1702
19,q,13,tas,4,balanced,8734
19,q,13,tas,2,balanced,8734
19,q,13,tas,2,balanced,8804
19,q,13,tas,2,balanced,8734
19,q,13,t,3,balanced,1802
19,q,13,t,2,balanced,1820
19,q,13,t,5,balanced,1203
19,p,13,t,3,balanced,1203
19,p,11,dic,2,unbalanced,8804
19,p,11,dic,2,unbalanced,8804
19,q,11,der,2,unbalanced,1808
19,p,11,der,2,unbalanced,1922
19,p,11,der,2,unbalanced,3111
19,q,11,der,4,unbalanced,1702
19,q,11,der,2,unbalanced,1702
19,q,11,der,2,unbalanced,1810
19,q,11,del,2,unbalanced,1702
19,q,11,add,2,unbalanced,3111
19,q,11,add,2,unbalanced,1101
19,p,13,t,13,balanced,1602
19,p,11,add,2,unbalanced,8541
19,q,13,tas,2,balanced,8734
19,p,13,add,7,unbalanced,1801
19,q,13,tas,2,balanced,8734
19,p,13,tas,2,balanced,8734
19,p,13,add,76,unbalanced,1602
19,p,13,add,2,unbalanced,1521
19,p,13,add,2,unbalanced,1519
19,p,13,add,4,unbalanced,1509
19,p,13,add,2,unbalanced,1507
19,p,13,add,2,unbalanced,1505
19,p,13,add,26,unbalanced,1501
19,p,13,add,2,unbalanced,1401
19,p,13,add,2,unbalanced,1203
19,p,13,add,10,unbalanced,1202
19,p,13,add,13,unbalanced,1113
19,p,13,add,19,unbalanced,1112
19,p,13,add,3,unbalanced,1109
19,p,13,add,5,unbalanced,1108
19,p,13,add,3,unbalanced,1107
19,p,13,add,2,unbalanced,1106
19,p,13,add,4,unbalanced,1104
19,p,13,add,7,unbalanced,1103
19,p,13,add,66,unbalanced,1101
19,p,13,add,3,unbalanced,1020
19,q,13,tas,3,balanced,8734
19,q,13,tas,2,balanced,8734
19,q,13,r,2,unbalanced,8541
19,p,13,t,2,balanced,2410
19,q,10,der,4,unbalanced,1101
19,p,10,i,5,unbalanced,3111
19,q,10,der,3,unbalanced,1113
19,p,10,der,2,unbalanced,1702
19,q,10,der,3,unbalanced,1702
19,q,10,der,2,unbalanced,1501
19,p,10,der,5,unbalanced,5107
19,p,10,der,2,unbalanced,2430
19,p,10,der,22,unbalanced,1702
19,q,10,i,3,unbalanced,3111
19,p,10,der,3,unbalanced,1101
19,p,10,der,2,unbalanced,1101
20,q,11,del,8,unbalanced,1403
20,q,11,del,26,unbalanced,1402
20,q,11,del,7,unbalanced,1401
20,q,11,del,11,unbalanced,1302
20,q,11,del,4,unbalanced,1301
20,q,11,del,25,unbalanced,1202
20,q,11,del,9,unbalanced,1404
20,q,11,del,4,unbalanced,1113
20,q,11,del,5,unbalanced,1112
20,q,11,del,2,unbalanced,1110
20,q,11,del,52,unbalanced,1501
20,q,13,del,8,unbalanced,1101
20,q,11,del,2,unbalanced,1109
20,q,11,del,14,unbalanced,1507
20,q,11,del,20,unbalanced,1509
20,q,11,del,7,unbalanced,1515
20,q,11,del,2,unbalanced,1519
20,q,11,del,4,unbalanced,1521
20,q,11,del,4,unbalanced,1599
20,q,11,del,18,unbalanced,1602
20,q,11,del,8,unbalanced,1702
20,q,11,del,2,unbalanced,1801
20,q,11,del,18,unbalanced,1505
20,q,11,del,2,unbalanced,1108
20,q,10,ider,2,unbalanced,1505
20,q,11,del,3,unbalanced,1106
20,q,11,del,4,unbalanced,1926
20,q,11,del,2,unbalanced,3121
20,q,11,del,2,unbalanced,8622
20,q,11,del,8,unbalanced,9029
20,q,11,del,3,unbalanced,1101
20,q,11,del,4,unbalanced,1103
20,q,11,del,2,unbalanced,1406
20,q,11,del,107,unbalanced,1101
20,q,11,del,4,unbalanced,1103
20,p,10,t,2,balanced,1810
20,q,11,del,6,unbalanced,1107
20,q,10,der,2,unbalanced,1602
20,p,10,der,2,unbalanced,1101
20,q,10,der,2,unbalanced,1101
20,p,10,i,3,unbalanced,1101
20,q,10,i,2,unbalanced,1702
20,q,10,i,3,unbalanced,3111
20,q,12,add,2,unbalanced,1501
20,q,10,ider,3,unbalanced,1101
20,q,10,ider,2,unbalanced,1501
20,q,10,ider,5,unbalanced,1505
20,q,11,del,8,unbalanced,1104
20,q,10,der,2,unbalanced,1101
20,q,11,del,2,unbalanced,1820
20,q,11,del,2,unbalanced,1908
20,q,11,del,2,unbalanced,2005
20,p,11,der,2,unbalanced,1509
20,p,11,der,2,unbalanced,1509
20,q,11,der,2,unbalanced,1509
20,q,11,der,2,unbalanced,1509
20,p,11,der,2,unbalanced,1602
20,p,11,der,2,unbalanced,1602
20,q,11,der,2,unbalanced,1602
20,q,11,der,2,unbalanced,1602
20,p,11,der,2,unbalanced,8710
20,q,11,der,4,unbalanced,1501
20,q,11,der,2,unbalanced,1602
20,p,11,dic,3,unbalanced,1602
20,q,11,dic,61,unbalanced,1602
20,q,11,der,3,unbalanced,1505
20,q,11,dic,18,unbalanced,1602
20,q,11,dic,72,unbalanced,1602
20,q,11,dic,2,unbalanced,1501
20,p,11,dic,2,unbalanced,1802
20,q,11,dic,3,unbalanced,1101
20,q,11,dic,4,unbalanced,1501
20,q,11,dic,2,unbalanced,1521
20,q,11,dic,2,unbalanced,1501
20,q,11,dic,2,unbalanced,1501
20,p,11,dup,2,unbalanced,1602
20,q,11,ider,2,unbalanced,1505
20,q,11,ider,3,unbalanced,1101
20,q,11,ider,2,unbalanced,1501
20,q,11,ider,5,unbalanced,1505
20,p,11,dic,2,unbalanced,1602
20,q,11,del,5,unbalanced,1820
20,q,11,der,3,unbalanced,1505
20,p,11,der,3,unbalanced,1505
20,q,11,del,3,unbalanced,2430
20,q,11,del,15,unbalanced,9029
20,p,11,der,2,unbalanced,1602
20,q,11,der,2,unbalanced,1602
20,p,11,der,2,unbalanced,1101
20,p,11,der,2,unbalanced,1101
20,q,11,der,4,unbalanced,1501
20,q,11,der,4,unbalanced,1501
20,q,11,der,2,unbalanced,1602
20,q,11,der,2,unbalanced,1602
20,q,11,der,3,unbalanced,1101
20,q,11,der,2,unbalanced,1103
20,q,11,der,2,unbalanced,1101
20,p,11,der,3,unbalanced,1505
20,p,11,der,3,unbalanced,1802
20,q,11,der,2,unbalanced,1101
20,p,11,der,3,unbalanced,1501
20,p,11,der,3,unbalanced,1501
20,q,11,der,3,unbalanced,1501
20,q,11,der,3,unbalanced,1501
20,p,11,der,3,unbalanced,1515
20,p,11,der,3,unbalanced,1515
20,q,11,der,3,unbalanced,1515
20,q,11,der,3,unbalanced,1515
20,p,11,der,3,unbalanced,1517
20,p,11,der,3,unbalanced,1517
20,q,11,der,3,unbalanced,1517
20,q,11,der,3,unbalanced,1517
20,p,11,der,2,unbalanced,1202
20,p,11,r,3,unbalanced,1101
20,q,11,del,2,unbalanced,1808
20,q,11,del,4,unbalanced,1801
20,q,12,del,16,unbalanced,1702
20,q,12,del,3,unbalanced,1802
20,q,12,del,3,unbalanced,1820
20,q,12,del,2,unbalanced,2430
20,q,12,del,8,unbalanced,1101
20,q,12,del,2,unbalanced,1501
20,q,12,del,3,unbalanced,1505
20,q,12,del,3,unbalanced,1507
20,q,12,del,4,unbalanced,1509
20,q,12,der,2,unbalanced,1702
20,q,12,der,2,unbalanced,1101
20,p,12,der,2,unbalanced,3111
20,q,12,der,2,unbalanced,1101
